User_id,First_tran_date,Location,Age,Gender
41547347,2018/11/01,Ho Chi Minh,23_to_27,MALE
39834232,2018/11/07,Other Cities,23_to_27,MALE
42263311,2019/12/06,Ho Chi Minh,23_to_27,FEMALE
58783319,2020/09/25,Other Cities,23_to_27,FEMALE
43355884,2019/08/29,Other Cities,23_to_27,FEMALE
43128958,2018/09/11,Other Cities,23_to_27,MALE
46616203,2019/04/07,Ho Chi Minh,23_to_27,MALE
55821705,2020/05/22,Ho Chi Minh,23_to_27,FEMALE
43268732,2019/01/23,Other Cities,23_to_27,FEMALE
44958594,2019/01/05,Other Cities,23_to_27,MALE
53035477,2020/02/10,Other Cities,23_to_27,MALE
39557508,2019/12/13,Other Cities,23_to_27,FEMALE
1622554,2019/09/14,Other Cities,23_to_27,MALE
46803331,2019/10/02,Other Cities,23_to_27,MALE
43008785,2018/08/28,Other Cities,23_to_27,MALE
49172003,2019/09/06,Other Cities,23_to_27,FEMALE
36145362,2019/07/16,Ho Chi Minh,23_to_27,MALE
37383117,2018/07/18,Ha Noi,23_to_27,MALE
39208968,2018/06/18,Other Cities,23_to_27,MALE
49882708,2019/10/11,Ho Chi Minh,23_to_27,FEMALE
34535018,2019/07/30,Other Cities,23_to_27,FEMALE
54038459,2020/04/04,Other Cities,23_to_27,MALE
39575208,2019/01/02,Ho Chi Minh,23_to_27,MALE
48061996,2019/07/13,Ho Chi Minh,23_to_27,MALE
35628040,2019/06/22,Other Cities,23_to_27,MALE
46340699,2020/04/01,Ho Chi Minh,23_to_27,FEMALE
49812342,2020/01/14,Other Cities,23_to_27,MALE
48559295,2019/08/12,Ho Chi Minh,23_to_27,MALE
45011604,2019/01/11,Other Cities,23_to_27,FEMALE
48203975,2020/01/30,Other Cities,23_to_27,MALE
34998884,2020/04/09,Ho Chi Minh,23_to_27,FEMALE
39574380,2019/02/25,Other Cities,23_to_27,MALE
40638146,2017/12/24,Other Cities,23_to_27,MALE
56410960,2020/08/02,Other Cities,23_to_27,FEMALE
7490079,2020/07/08,Other Cities,23_to_27,FEMALE
54515142,2020/03/17,Ho Chi Minh,23_to_27,MALE
51013062,2019/11/22,Ho Chi Minh,23_to_27,MALE
42126328,2018/06/08,Other Cities,23_to_27,MALE
37746769,2017/03/21,Ha Noi,23_to_27,MALE
34152768,2017/07/04,Other Cities,23_to_27,MALE
42844390,2020/01/07,Other Cities,23_to_27,FEMALE
39309103,2019/05/26,Ho Chi Minh,23_to_27,MALE
14014150,2018/06/23,Other Cities,23_to_27,MALE
50231494,2019/11/29,Other Cities,23_to_27,MALE
32638029,2019/12/04,Other Cities,23_to_27,FEMALE
40069640,2019/04/07,Other Cities,23_to_27,FEMALE
57909228,2020/08/17,Other Cities,23_to_27,FEMALE
1891579,2018/04/12,Ho Chi Minh,23_to_27,MALE
43984138,2018/11/06,Ho Chi Minh,23_to_27,FEMALE
432820,2020/06/05,Other Cities,23_to_27,FEMALE
48283680,2019/08/30,Ho Chi Minh,23_to_27,FEMALE
41637884,2018/09/12,Ha Noi,23_to_27,FEMALE
36152413,2019/02/19,Unknown,23_to_27,FEMALE
45207946,2019/12/19,Other Cities,23_to_27,MALE
41530455,2018/11/10,Other Cities,23_to_27,FEMALE
50783824,2019/11/14,Other Cities,23_to_27,FEMALE
34084036,2018/04/30,Ho Chi Minh,23_to_27,MALE
42802487,2018/08/24,Ha Noi,23_to_27,MALE
55898546,2020/05/12,Ha Noi,23_to_27,MALE
45369718,2019/12/29,Ho Chi Minh,23_to_27,MALE
26667924,2019/08/21,Other Cities,23_to_27,MALE
42409905,2019/02/11,Ho Chi Minh,23_to_27,FEMALE
48760794,2019/08/20,Other Cities,23_to_27,FEMALE
39572055,2018/06/19,Ha Noi,23_to_27,FEMALE
42864219,2019/04/11,Other Cities,23_to_27,MALE
44010202,2018/11/04,Other Cities,23_to_27,FEMALE
40731407,2020/08/04,Other Cities,23_to_27,MALE
40357970,2017/12/01,Ha Noi,23_to_27,FEMALE
39815833,2018/01/06,Ha Noi,23_to_27,FEMALE
28166089,2020/03/01,Ha Noi,23_to_27,FEMALE
28479609,2020/05/18,Other Cities,23_to_27,MALE
40051331,2020/03/24,Ho Chi Minh,23_to_27,MALE
41184467,2020/03/28,Other Cities,23_to_27,MALE
46516064,2019/03/28,Other Cities,23_to_27,MALE
49225978,2019/09/10,Other Cities,23_to_27,FEMALE
36644123,2016/11/24,Ho Chi Minh,23_to_27,FEMALE
50822099,2019/11/16,Other Cities,23_to_27,MALE
43161561,2018/12/28,Other Cities,23_to_27,FEMALE
51014206,2019/11/23,Other Cities,23_to_27,MALE
51021723,2019/12/18,Other Cities,23_to_27,MALE
49394428,2020/02/14,Other Cities,23_to_27,MALE
41844497,2019/11/30,Other Cities,23_to_27,MALE
51628741,2019/12/13,Other Cities,23_to_27,FEMALE
49335218,2019/09/15,Other Cities,23_to_27,MALE
15271449,2019/08/28,Unknown,23_to_27,FEMALE
49658538,2020/04/10,Other Cities,23_to_27,FEMALE
42547888,2019/11/02,Other Cities,23_to_27,FEMALE
38548442,2019/08/28,Other Cities,23_to_27,MALE
42394346,2018/11/24,Ho Chi Minh,23_to_27,FEMALE
44390614,2019/08/02,Ho Chi Minh,23_to_27,MALE
50815101,2020/02/10,Ho Chi Minh,23_to_27,FEMALE
44956925,2019/01/05,Ha Noi,23_to_27,MALE
19422868,2020/04/09,Other Cities,23_to_27,FEMALE
21431979,2019/04/03,Other Cities,23_to_27,MALE
43659819,2018/10/09,Ho Chi Minh,23_to_27,FEMALE
2297429,2020/05/15,Other Cities,23_to_27,FEMALE
47588036,2020/03/12,Ha Noi,23_to_27,FEMALE
44550919,2018/12/28,Other Cities,23_to_27,MALE
45526857,2020/02/06,Ho Chi Minh,23_to_27,MALE
46883042,2020/01/04,Other Cities,23_to_27,FEMALE
40109778,2018/11/10,Other Cities,23_to_27,FEMALE
38550505,2017/10/01,Other Cities,23_to_27,MALE
51474787,2020/01/21,Ho Chi Minh,23_to_27,MALE
41170940,2018/07/18,Ho Chi Minh,23_to_27,MALE
46455578,2019/10/14,Other Cities,23_to_27,FEMALE
42776775,2019/07/23,Other Cities,23_to_27,MALE
39768974,2020/04/18,Ho Chi Minh,23_to_27,FEMALE
40927793,2018/05/08,Ha Noi,23_to_27,MALE
967546,2019/04/12,Other Cities,23_to_27,FEMALE
51914573,2019/12/22,Other Cities,23_to_27,MALE
53907177,2020/03/26,Ho Chi Minh,23_to_27,MALE
45701485,2019/03/05,Ho Chi Minh,23_to_27,MALE
49173590,2019/09/07,Other Cities,23_to_27,MALE
51583637,2019/12/12,Other Cities,23_to_27,FEMALE
41500255,2018/04/04,Ho Chi Minh,23_to_27,MALE
40573951,2019/07/10,Other Cities,23_to_27,MALE
36750106,2019/12/03,Other Cities,23_to_27,MALE
45618167,2019/02/12,Other Cities,23_to_27,MALE
29221414,2019/06/14,Ha Noi,23_to_27,MALE
38655407,2018/05/11,Other Cities,23_to_27,MALE
46539058,2019/03/29,Other Cities,23_to_27,FEMALE
20505271,2019/12/18,Other Cities,23_to_27,FEMALE
46875008,2020/02/14,Other Cities,23_to_27,FEMALE
40514504,2017/12/07,Ho Chi Minh,23_to_27,FEMALE
38399698,2019/10/11,Other Cities,23_to_27,MALE
53713384,2020/03/04,Ho Chi Minh,23_to_27,MALE
39974416,2019/02/26,Ha Noi,23_to_27,FEMALE
45185669,2020/01/30,Ho Chi Minh,23_to_27,MALE
41121012,2020/02/23,Ho Chi Minh,23_to_27,MALE
46483740,2019/09/03,Other Cities,23_to_27,MALE
53499405,2020/02/12,Ho Chi Minh,23_to_27,MALE
49702654,2019/10/02,Other Cities,23_to_27,FEMALE
48467282,2019/12/26,Ha Noi,23_to_27,MALE
35015295,2017/11/24,Ho Chi Minh,23_to_27,MALE
4505146,2019/09/12,Ho Chi Minh,23_to_27,FEMALE
41032585,2018/06/26,Other Cities,23_to_27,FEMALE
53944912,2020/03/02,Other Cities,23_to_27,FEMALE
45849066,2019/03/01,Ho Chi Minh,23_to_27,MALE
53874599,2020/03/09,Ho Chi Minh,23_to_27,MALE
49997172,2019/10/20,Other Cities,23_to_27,FEMALE
40482108,2020/04/06,Other Cities,23_to_27,FEMALE
40314983,2018/07/18,Other Cities,23_to_27,MALE
51061348,2020/02/15,Other Cities,23_to_27,MALE
5095902,2019/07/31,Other Cities,23_to_27,MALE
55324095,2020/06/30,Ho Chi Minh,23_to_27,FEMALE
32723967,2019/03/01,Other Cities,23_to_27,FEMALE
47154276,2019/06/14,Ho Chi Minh,23_to_27,MALE
56745132,2020/06/28,Other Cities,23_to_27,FEMALE
45175370,2019/10/05,Other Cities,23_to_27,FEMALE
41474203,2018/04/03,Unknown,23_to_27,MALE
47111705,2019/05/08,Ho Chi Minh,23_to_27,FEMALE
24290907,2018/09/26,Ho Chi Minh,23_to_27,MALE
53268216,2020/02/14,Ho Chi Minh,23_to_27,MALE
48090144,2019/10/05,Other Cities,23_to_27,MALE
55272718,2020/04/13,Ha Noi,23_to_27,FEMALE
28750661,2019/12/04,Other Cities,23_to_27,MALE
43771767,2019/05/12,Other Cities,23_to_27,MALE
47654319,2019/09/30,Other Cities,23_to_27,FEMALE
25639842,2019/09/17,Ho Chi Minh,23_to_27,MALE
53263100,2020/09/25,Other Cities,23_to_27,MALE
42427603,2019/07/13,Ho Chi Minh,23_to_27,MALE
50382274,2019/11/16,Ho Chi Minh,23_to_27,MALE
33138809,2019/09/13,Ho Chi Minh,23_to_27,FEMALE
46786668,2019/04/16,Ho Chi Minh,23_to_27,FEMALE
34925312,2018/04/12,Other Cities,23_to_27,MALE
42320559,2018/08/24,Ho Chi Minh,23_to_27,MALE
39348497,2018/10/20,Ho Chi Minh,23_to_27,MALE
43333355,2018/11/14,Other Cities,23_to_27,MALE
53317907,2020/02/07,Unknown,23_to_27,MALE
24063910,2019/06/16,Ho Chi Minh,23_to_27,MALE
51718311,2019/12/15,Ho Chi Minh,23_to_27,FEMALE
34050385,2018/11/08,Other Cities,23_to_27,MALE
37564788,2017/07/11,Ho Chi Minh,23_to_27,MALE
53172349,2020/02/03,Ha Noi,23_to_27,MALE
39910049,2018/03/29,Ha Noi,23_to_27,MALE
47671932,2019/10/14,Other Cities,23_to_27,MALE
46914280,2019/11/21,Other Cities,23_to_27,MALE
35692016,2020/03/22,Other Cities,23_to_27,FEMALE
41151453,2018/04/20,Ha Noi,23_to_27,MALE
48306105,2020/04/21,Ho Chi Minh,23_to_27,MALE
41385522,2019/03/14,Other Cities,23_to_27,FEMALE
45766500,2019/02/16,Other Cities,23_to_27,MALE
46366319,2019/10/20,Other Cities,23_to_27,MALE
15427544,2020/04/30,Other Cities,23_to_27,MALE
36899707,2020/05/22,Other Cities,23_to_27,MALE
48839359,2020/07/19,Other Cities,23_to_27,MALE
56263481,2020/07/18,Ho Chi Minh,23_to_27,FEMALE
46499763,2019/04/09,Other Cities,23_to_27,MALE
39982772,2020/01/07,Ho Chi Minh,23_to_27,FEMALE
40788050,2019/09/26,Ho Chi Minh,23_to_27,FEMALE
45675016,2019/02/14,Other Cities,23_to_27,FEMALE
53872016,2020/03/08,Ho Chi Minh,23_to_27,FEMALE
46662332,2019/11/17,Ho Chi Minh,23_to_27,FEMALE
46125246,2019/02/28,Other Cities,23_to_27,FEMALE
39512354,2019/09/28,Other Cities,23_to_27,FEMALE
50859220,2020/01/13,Ho Chi Minh,23_to_27,FEMALE
46722142,2019/08/28,Other Cities,23_to_27,FEMALE
45518494,2019/02/06,Ha Noi,23_to_27,MALE
51927998,2020/01/15,Ho Chi Minh,23_to_27,MALE
49681361,2019/10/06,Ho Chi Minh,23_to_27,FEMALE
47700119,2019/06/18,Other Cities,23_to_27,MALE
42944829,2019/04/25,Ha Noi,23_to_27,MALE
51503297,2019/12/14,Ha Noi,23_to_27,MALE
46844569,2019/09/11,Ha Noi,23_to_27,MALE
46207210,2019/03/07,Other Cities,23_to_27,FEMALE
41734623,2018/09/16,Other Cities,23_to_27,MALE
40089418,2019/12/14,Other Cities,23_to_27,MALE
45248125,2019/04/05,Other Cities,23_to_27,MALE
29407113,2019/02/20,Ho Chi Minh,23_to_27,MALE
40321999,2017/11/20,Other Cities,23_to_27,MALE
36894195,2016/12/23,Ho Chi Minh,23_to_27,MALE
46878135,2020/03/05,Other Cities,23_to_27,FEMALE
51698176,2019/12/25,Other Cities,23_to_27,FEMALE
54906972,2020/04/01,Other Cities,23_to_27,FEMALE
47601629,2019/06/13,Other Cities,23_to_27,MALE
45842784,2019/04/07,Other Cities,23_to_27,FEMALE
43395187,2018/09/20,Other Cities,23_to_27,MALE
42242948,2019/12/15,Other Cities,23_to_27,FEMALE
51111932,2020/05/15,Other Cities,23_to_27,MALE
47211420,2020/04/05,Ho Chi Minh,23_to_27,FEMALE
39126369,2019/10/18,Ha Noi,23_to_27,FEMALE
32504670,2017/03/13,Other Cities,23_to_27,MALE
46759664,2020/05/29,Ho Chi Minh,23_to_27,MALE
4978254,2020/07/02,Other Cities,23_to_27,MALE
44851997,2018/12/28,Ha Noi,23_to_27,MALE
49957511,2019/11/01,Other Cities,23_to_27,MALE
46102957,2019/02/28,Ho Chi Minh,23_to_27,MALE
38790872,2018/12/26,Ha Noi,23_to_27,MALE
48852507,2019/08/20,Other Cities,23_to_27,MALE
50178876,2019/10/24,Other Cities,23_to_27,FEMALE
42816167,2018/08/22,Other Cities,23_to_27,MALE
35757810,2017/11/24,Other Cities,23_to_27,FEMALE
56064480,2020/05/23,Ho Chi Minh,23_to_27,MALE
50782163,2019/11/20,Other Cities,23_to_27,MALE
43500210,2018/09/27,Ha Noi,23_to_27,FEMALE
54841983,2020/04/12,Other Cities,23_to_27,MALE
43470852,2020/06/21,Other Cities,23_to_27,FEMALE
54303481,2020/06/24,Other Cities,23_to_27,FEMALE
50489711,2020/01/19,Ho Chi Minh,23_to_27,MALE
50321203,2019/12/30,Ho Chi Minh,23_to_27,MALE
1473606,2020/06/07,Other Cities,23_to_27,MALE
47806354,2019/06/25,Ha Noi,23_to_27,FEMALE
41692377,2019/11/28,Ho Chi Minh,23_to_27,FEMALE
50192844,2019/10/25,Other Cities,23_to_27,MALE
52926839,2020/02/02,Other Cities,23_to_27,FEMALE
51683086,2019/12/18,Ha Noi,23_to_27,FEMALE
52733277,2020/03/13,Other Cities,23_to_27,FEMALE
49742917,2019/10/20,Ho Chi Minh,23_to_27,FEMALE
41479372,2018/05/09,Ho Chi Minh,23_to_27,MALE
44472081,2019/10/15,Ho Chi Minh,23_to_27,MALE
35163560,2019/06/26,Other Cities,23_to_27,MALE
41669198,2018/04/22,Ha Noi,23_to_27,MALE
40841312,2019/08/10,Ha Noi,23_to_27,MALE
42978246,2018/12/06,Ho Chi Minh,23_to_27,FEMALE
46532918,2019/11/19,Ho Chi Minh,23_to_27,FEMALE
40616800,2018/01/05,Ho Chi Minh,23_to_27,FEMALE
37001052,2018/04/14,Other Cities,23_to_27,FEMALE
50974089,2020/07/31,Unknown,23_to_27,MALE
34470168,2018/09/25,Other Cities,23_to_27,FEMALE
45209823,2020/08/11,Other Cities,23_to_27,MALE
43929089,2019/07/21,Ho Chi Minh,23_to_27,MALE
38894351,2020/02/18,Other Cities,23_to_27,MALE
46137144,2020/01/07,Other Cities,23_to_27,MALE
15829800,2019/11/21,Unknown,23_to_27,FEMALE
47992265,2019/07/22,Other Cities,23_to_27,MALE
49117943,2019/09/03,Other Cities,23_to_27,FEMALE
54725415,2020/04/07,Other Cities,23_to_27,MALE
29333244,2018/10/24,Other Cities,23_to_27,MALE
56515369,2020/06/28,Ho Chi Minh,23_to_27,MALE
50106786,2019/10/21,Ha Noi,23_to_27,MALE
41267234,2018/08/24,Other Cities,23_to_27,FEMALE
23638113,2020/03/11,Other Cities,23_to_27,MALE
51635866,2019/12/18,Ho Chi Minh,23_to_27,FEMALE
40790374,2018/01/13,Ha Noi,23_to_27,MALE
54015516,2020/03/29,Other Cities,23_to_27,MALE
53345650,2020/08/28,Other Cities,23_to_27,MALE
51004281,2019/12/04,Other Cities,23_to_27,MALE
47920258,2019/10/21,Ha Noi,23_to_27,MALE
41452094,2018/04/27,Ho Chi Minh,23_to_27,FEMALE
1774511,2018/12/20,Other Cities,23_to_27,MALE
47370157,2019/12/25,Ho Chi Minh,23_to_27,FEMALE
52064485,2019/12/30,Other Cities,23_to_27,FEMALE
40968984,2019/02/22,Other Cities,23_to_27,FEMALE
36921042,2019/11/24,Ho Chi Minh,23_to_27,MALE
51499192,2020/01/08,Other Cities,23_to_27,MALE
47802823,2019/07/29,Other Cities,23_to_27,MALE
44107287,2018/11/05,Other Cities,23_to_27,MALE
43788537,2018/10/16,Other Cities,23_to_27,MALE
36733953,2019/11/05,Other Cities,23_to_27,MALE
48636192,2019/08/22,Other Cities,23_to_27,FEMALE
48110610,2019/07/21,Other Cities,23_to_27,MALE
42239191,2019/11/22,Other Cities,23_to_27,MALE
40843803,2019/05/19,Other Cities,23_to_27,FEMALE
36843696,2016/12/19,Ha Noi,23_to_27,MALE
55203496,2020/04/10,Ho Chi Minh,23_to_27,MALE
42082813,2018/09/30,Other Cities,23_to_27,MALE
5159231,2017/05/31,Other Cities,23_to_27,FEMALE
43034714,2019/08/06,Other Cities,23_to_27,MALE
49802884,2019/10/17,Other Cities,23_to_27,MALE
39615709,2019/01/14,Ho Chi Minh,23_to_27,MALE
18418017,2019/11/25,Other Cities,23_to_27,MALE
45658446,2019/02/28,Other Cities,23_to_27,FEMALE
38230606,2020/03/24,Ho Chi Minh,23_to_27,MALE
38545515,2019/05/02,Other Cities,23_to_27,MALE
40322140,2017/11/20,Other Cities,23_to_27,MALE
48323630,2019/07/30,Other Cities,23_to_27,FEMALE
29622869,2020/01/07,Other Cities,23_to_27,FEMALE
35164635,2016/03/25,Ho Chi Minh,23_to_27,MALE
48703078,2019/09/16,Other Cities,23_to_27,MALE
40913300,2018/01/29,Other Cities,23_to_27,MALE
4156216,2017/07/21,Other Cities,23_to_27,MALE
54864496,2020/04/16,Ho Chi Minh,23_to_27,MALE
47113635,2019/05/29,Other Cities,23_to_27,MALE
51408414,2020/04/12,Other Cities,23_to_27,FEMALE
20434453,2017/05/05,Ha Noi,23_to_27,FEMALE
30501562,2018/12/08,Other Cities,23_to_27,FEMALE
38282794,2019/02/26,Other Cities,23_to_27,FEMALE
58892622,2020/10/30,Other Cities,23_to_27,MALE
46408146,2019/03/20,Other Cities,23_to_27,MALE
33127817,2019/08/04,Ho Chi Minh,23_to_27,FEMALE
47963121,2019/07/03,Other Cities,23_to_27,MALE
53101529,2020/02/10,Other Cities,23_to_27,MALE
42320931,2018/08/15,Other Cities,23_to_27,FEMALE
46723352,2020/03/01,Other Cities,23_to_27,MALE
50547456,2019/11/12,Ho Chi Minh,23_to_27,FEMALE
41880003,2018/08/24,Other Cities,23_to_27,MALE
35801306,2016/07/29,Other Cities,23_to_27,FEMALE
36921130,2018/10/15,Ho Chi Minh,23_to_27,MALE
51484767,2020/04/13,Unknown,23_to_27,MALE
41821134,2018/05/28,Ha Noi,23_to_27,FEMALE
49295204,2019/10/07,Other Cities,23_to_27,FEMALE
53139380,2020/02/11,Other Cities,23_to_27,FEMALE
45013428,2019/09/26,Ho Chi Minh,23_to_27,MALE
43707461,2019/05/12,Ho Chi Minh,23_to_27,MALE
41480007,2018/04/29,Ho Chi Minh,23_to_27,MALE
38564384,2018/03/07,Ho Chi Minh,23_to_27,FEMALE
30410130,2020/07/03,Ho Chi Minh,23_to_27,FEMALE
51284601,2019/11/30,Ho Chi Minh,23_to_27,FEMALE
41032340,2019/07/30,Ha Noi,23_to_27,MALE
47846631,2019/07/07,Other Cities,23_to_27,MALE
36259437,2019/11/02,Other Cities,23_to_27,MALE
54139546,2020/04/21,Ho Chi Minh,23_to_27,FEMALE
41421630,2018/04/20,Other Cities,23_to_27,MALE
41863274,2018/05/30,Ho Chi Minh,23_to_27,MALE
42092747,2018/08/24,Ho Chi Minh,23_to_27,MALE
41359413,2018/03/21,Other Cities,23_to_27,FEMALE
44211443,2020/02/23,Other Cities,23_to_27,FEMALE
54415786,2020/03/14,Other Cities,23_to_27,FEMALE
40965066,2018/07/22,Other Cities,23_to_27,MALE
42931153,2019/05/18,Other Cities,23_to_27,MALE
45384660,2019/06/25,Other Cities,23_to_27,FEMALE
41079296,2018/03/31,Ho Chi Minh,23_to_27,MALE
44957099,2019/11/05,Other Cities,23_to_27,MALE
50313523,2019/11/30,Other Cities,23_to_27,MALE
4565568,2019/12/31,Other Cities,23_to_27,MALE
40526679,2018/10/25,Ha Noi,23_to_27,FEMALE
51240489,2020/03/31,Other Cities,23_to_27,MALE
46787603,2019/04/16,Other Cities,23_to_27,MALE
34435932,2020/02/08,Ho Chi Minh,23_to_27,FEMALE
40971261,2018/02/06,Ho Chi Minh,23_to_27,FEMALE
44749371,2018/12/31,Other Cities,23_to_27,MALE
35328794,2017/05/08,Ha Noi,23_to_27,MALE
42846279,2018/09/30,Ha Noi,23_to_27,MALE
51427333,2020/02/25,Ho Chi Minh,23_to_27,FEMALE
56858548,2020/08/01,Other Cities,23_to_27,FEMALE
36612353,2020/01/06,Other Cities,23_to_27,MALE
19006131,2020/04/14,Other Cities,23_to_27,FEMALE
39380658,2020/01/31,Other Cities,23_to_27,FEMALE
54437460,2020/04/22,Ho Chi Minh,23_to_27,MALE
56701149,2020/06/23,Ho Chi Minh,23_to_27,MALE
41027903,2019/06/14,Other Cities,23_to_27,MALE
23419721,2018/09/13,Ho Chi Minh,23_to_27,FEMALE
46569351,2019/03/31,Ha Noi,23_to_27,FEMALE
41896328,2018/05/18,Ha Noi,23_to_27,MALE
44453629,2018/12/01,Other Cities,23_to_27,MALE
42556733,2020/02/25,Other Cities,23_to_27,MALE
51014071,2020/01/13,Other Cities,23_to_27,MALE
21738274,2017/05/18,Ho Chi Minh,23_to_27,FEMALE
47743391,2019/06/20,Ho Chi Minh,23_to_27,MALE
16505089,2020/05/08,Other Cities,23_to_27,MALE
44386343,2019/08/21,Other Cities,23_to_27,MALE
49821041,2020/01/08,Ho Chi Minh,23_to_27,FEMALE
16472990,2019/10/18,Other Cities,23_to_27,MALE
41886097,2018/06/29,Other Cities,23_to_27,MALE
52775641,2020/01/22,Other Cities,23_to_27,MALE
33918446,2016/01/01,Other Cities,23_to_27,MALE
49135793,2019/09/04,Ho Chi Minh,23_to_27,FEMALE
49020693,2019/11/04,Ho Chi Minh,23_to_27,MALE
37337807,2018/10/10,Other Cities,23_to_27,FEMALE
23302103,2020/04/16,Other Cities,23_to_27,FEMALE
38866167,2019/02/03,Ha Noi,23_to_27,MALE
42105821,2018/06/12,Ha Noi,23_to_27,FEMALE
47166271,2019/05/21,Other Cities,23_to_27,MALE
35885078,2017/04/06,Other Cities,23_to_27,MALE
54784606,2020/03/25,Other Cities,23_to_27,FEMALE
15843691,2020/08/03,Other Cities,23_to_27,FEMALE
23208257,2018/06/13,Ho Chi Minh,23_to_27,MALE
39134269,2019/11/08,Ha Noi,23_to_27,MALE
41428845,2018/03/29,Other Cities,23_to_27,FEMALE
45242538,2019/12/13,Other Cities,23_to_27,FEMALE
44428708,2018/11/30,Ho Chi Minh,23_to_27,MALE
35860798,2020/01/04,Ho Chi Minh,23_to_27,MALE
49017026,2019/08/29,Other Cities,23_to_27,FEMALE
16981365,2020/04/03,Other Cities,23_to_27,FEMALE
46615240,2019/10/30,Ho Chi Minh,23_to_27,FEMALE
2426818,2019/10/22,Other Cities,23_to_27,MALE
42246914,2020/08/16,Other Cities,23_to_27,FEMALE
46223554,2020/04/11,Ho Chi Minh,23_to_27,FEMALE
8799806,2019/09/12,Unknown,23_to_27,FEMALE
44207873,2019/07/14,Ha Noi,23_to_27,MALE
48299441,2020/01/12,Other Cities,23_to_27,MALE
46762041,2020/02/17,Other Cities,23_to_27,FEMALE
37738379,2017/02/28,Other Cities,23_to_27,MALE
47717235,2019/10/25,Ho Chi Minh,23_to_27,MALE
40072189,2020/03/05,Ha Noi,23_to_27,MALE
48583767,2019/08/08,Ho Chi Minh,23_to_27,FEMALE
48213780,2020/02/20,Other Cities,23_to_27,MALE
24904545,2018/08/05,Ho Chi Minh,23_to_27,MALE
48746447,2020/04/16,Unknown,23_to_27,MALE
41981249,2019/07/01,Other Cities,23_to_27,FEMALE
45737804,2019/07/04,Other Cities,23_to_27,FEMALE
44906812,2019/05/27,Other Cities,23_to_27,MALE
43449673,2019/07/06,Ho Chi Minh,23_to_27,MALE
51826272,2019/12/20,Ha Noi,23_to_27,MALE
47120796,2019/05/11,Other Cities,23_to_27,MALE
17743967,2020/03/09,Ho Chi Minh,23_to_27,MALE
4487923,2020/03/05,Ho Chi Minh,23_to_27,FEMALE
41890600,2018/11/15,Other Cities,23_to_27,MALE
1641361,2018/08/11,Other Cities,23_to_27,MALE
41779046,2019/05/30,Other Cities,23_to_27,MALE
54821877,2020/03/27,Other Cities,23_to_27,MALE
44914536,2019/07/05,Other Cities,23_to_27,FEMALE
38711439,2018/12/03,Other Cities,23_to_27,FEMALE
35861964,2018/08/11,Ha Noi,23_to_27,MALE
46172021,2019/04/09,Ha Noi,23_to_27,FEMALE
5609637,2016/01/01,Unknown,23_to_27,FEMALE
44490472,2019/01/05,Ho Chi Minh,23_to_27,MALE
38942407,2017/06/01,Ha Noi,23_to_27,FEMALE
48846967,2020/01/27,Ha Noi,23_to_27,FEMALE
40570760,2019/05/25,Other Cities,23_to_27,FEMALE
44617121,2019/11/14,Other Cities,23_to_27,FEMALE
43243996,2019/02/18,Ha Noi,23_to_27,FEMALE
47424007,2020/01/26,Ho Chi Minh,23_to_27,MALE
46110596,2019/05/23,Other Cities,23_to_27,MALE
49656121,2019/12/22,Other Cities,23_to_27,MALE
43687870,2018/10/31,Other Cities,23_to_27,MALE
43441532,2018/09/27,Other Cities,23_to_27,FEMALE
8947803,2019/10/10,Other Cities,23_to_27,MALE
31769621,2020/03/13,Ho Chi Minh,23_to_27,FEMALE
30653332,2020/03/22,Ho Chi Minh,23_to_27,FEMALE
38622596,2018/11/23,Other Cities,23_to_27,FEMALE
46710217,2019/05/17,Other Cities,23_to_27,MALE
38909516,2020/02/05,Other Cities,23_to_27,FEMALE
34997387,2016/02/08,Other Cities,23_to_27,MALE
4889590,2019/01/27,Ho Chi Minh,23_to_27,FEMALE
18264569,2020/06/05,Other Cities,23_to_27,MALE
41438413,2019/09/11,Ho Chi Minh,23_to_27,MALE
26433463,2018/08/03,Other Cities,23_to_27,MALE
47810036,2020/01/01,Other Cities,23_to_27,MALE
7434971,2018/09/17,Ho Chi Minh,23_to_27,MALE
45556288,2020/03/08,Ho Chi Minh,23_to_27,FEMALE
47721658,2019/08/22,Ha Noi,23_to_27,MALE
38816621,2018/02/01,Ho Chi Minh,23_to_27,FEMALE
42262207,2018/06/20,Other Cities,23_to_27,FEMALE
56010464,2020/05/30,Other Cities,23_to_27,FEMALE
52134965,2020/08/31,Other Cities,23_to_27,MALE
56087443,2020/06/25,Ha Noi,23_to_27,MALE
44477135,2018/12/04,Other Cities,23_to_27,MALE
42443612,2018/07/03,Other Cities,23_to_27,FEMALE
2695132,2020/02/23,Ho Chi Minh,23_to_27,MALE
41522565,2020/01/17,Other Cities,23_to_27,MALE
53278211,2020/02/17,Ho Chi Minh,23_to_27,MALE
41311018,2018/03/14,Ho Chi Minh,23_to_27,MALE
41420515,2020/03/10,Other Cities,23_to_27,FEMALE
53408493,2020/07/09,Other Cities,23_to_27,MALE
41162247,2019/06/02,Other Cities,23_to_27,FEMALE
40290949,2017/12/01,Other Cities,23_to_27,FEMALE
46530357,2019/04/12,Ho Chi Minh,23_to_27,MALE
52494257,2020/02/09,Ho Chi Minh,23_to_27,MALE
31672193,2019/02/25,Other Cities,23_to_27,FEMALE
